TERM,CRN,SUBJECT,TITLE,DAYS,TIME,BLDG,LAT,LNG,ROOM,INSTRUCTOR,MEET TYPE,DEPT,LVL,B,Dep,enroll
201520,28071,ENMA,OPERATIONS RESEARCH,W,1910-2150,GORNT,36.8872468,-76.30397848,218,"RABADI, GHAITH",CLAS,ENMA,GR,,,
201520,28072,ENMA,OPERATIONS RESEARCH,W,1910-2150,WC2,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28073,ENMA,OPERATIONS RESEARCH,W,1910-2150,WC5,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28074,ENMA,OPERATIONS RESEARCH,W,1910-2150,WC7,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,30807,ENMA,OPERATIONS RESEARCH,W,1910-2150,VBCTR,36.7812814,-76.09626148,155,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,30808,ENMA,OPERATIONS RESEARCH,W,1910-2150,PNCTR,37.0620962,-76.414704,2240,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,30809,ENMA,OPERATIONS RESEARCH,W,1910-2150,TCCTR,36.868849,-76.417203,2203,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28136,ENMA,PROJECT MANAGEMENT,T,1700-1800,ESB,36.88518087,-76.3051372,2101,"LANDAETA, RAFAEL",CLAS,ENMA,GR,,,
201520,28137,ENMA,PROJECT MANAGEMENT,T,1700-1800,WEB2,36.88392057,-76.3040099,N/A,"LANDAETA, RAFAEL",SYNC,ENMA,GR,,,
201520,28138,ENMA,PROJECT MANAGEMENT,T,1700-1800,WEB5,36.88392057,-76.3040099,N/A,"LANDAETA, RAFAEL",SYNC,ENMA,GR,,,
201520,28139,ENMA,PROJECT MANAGEMENT,T,1700-1800,WEB7,36.88392057,-76.3040099,N/A,"LANDAETA, RAFAEL",SYNC,ENMA,GR,,,
201520,30835,ENMA,PROJECT MANAGEMENT,T,1700-1800,PNCTR,37.0620962,-76.414704,TBA,"LANDAETA, RAFAEL",SYNC,ENMA,GR,,,
201520,28108,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,GORNT,36.8872468,-76.30397848,218,"COTTER, STEVEN",CLAS,ENMA,GR,,,
201520,28109,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,WC2,36.88395373,-76.30403213,N/A,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,28110,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,WC5,36.88395373,-76.30403213,N/A,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,28111,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,WC7,36.88395373,-76.30403213,N/A,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,30898,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,VBCTR,36.7812814,-76.09626148,151,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,30899,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,PNCTR,37.0620962,-76.414704,2240,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,30900,ENMA,QUALITY SYSTEMS DESIGN,R,1910-2150,TCCTR,36.868849,-76.417203,,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,30500,ENMA,ENTREPRENEURIAL ENGRG MANAGER,T,1910-2150,WC2,36.88395373,-76.30403213,N/A,"DANIELS, CHARLES",SYNC,ENMA,GR,,,
201520,30503,ENMA,ENTREPRENEURIAL ENGRG MANAGER,T,1910-2150,WC5,36.88395373,-76.30403213,N/A,"DANIELS, CHARLES",SYNC,ENMA,GR,,,
201520,30506,ENMA,ENTREPRENEURIAL ENGRG MANAGER,T,1910-2150,WC7,36.88395373,-76.30403213,N/A,"DANIELS, CHARLES",SYNC,ENMA,GR,,,
201520,30843,ENMA,ENTREPRENEURIAL ENGRG MANAGER,T,1910-2150,VBCTR,36.7812814,-76.09626148,151,"DANIELS, CHARLES",SYNC,ENMA,GR,,,
201520,30844,ENMA,ENTREPRENEURIAL ENGRG MANAGER,T,1910-2150,PNCTR,37.0620962,-76.414704,TBA,"DANIELS, CHARLES",SYNC,ENMA,GR,,,
201520,30845,ENMA,ENTREPRENEURIAL ENGRG MANAGER,T,1910-2150,TCCTR,36.868849,-76.417203,2204,"DANIELS, CHARLES",SYNC,ENMA,GR,,,
201520,28002,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,GORNT,36.8872468,-76.30397848,205,"SECK, MAMADOU",CLAS,ENMA,GR,,,
201520,28003,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,WC2,36.88395373,-76.30403213,N/A,"SECK, MAMADOU",SYNC,ENMA,GR,,,
201520,28004,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,WC5,36.88395373,-76.30403213,N/A,"SECK, MAMADOU",SYNC,ENMA,GR,,,
201520,28005,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,WC7,36.88395373,-76.30403213,N/A,"SECK, MAMADOU",SYNC,ENMA,GR,,,
201520,31103,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,VBCTR,36.7812814,-76.09626148,153,"SECK, MAMADOU",SYNC,ENMA,GR,,,
201520,31104,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,PNCTR,37.0620962,-76.414704,2241,"SECK, MAMADOU",SYNC,ENMA,GR,,,
201520,31105,ENMA,SYSTEMS ARCHITECTURE & MODELNG,M,1910-2150,TCCTR,36.868849,-76.417203,2205,"SECK, MAMADOU",SYNC,ENMA,GR,,,
201520,28027,ENMA,OPTIMIZATION METHODS,T,1910-2150,GORNT,36.8872468,-76.30397848,218,"RABADI, GHAITH",CLAS,ENMA,GR,,,
201520,28030,ENMA,OPTIMIZATION METHODS,T,1910-2150,WC2,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28041,ENMA,OPTIMIZATION METHODS,T,1910-2150,WC5,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28043,ENMA,OPTIMIZATION METHODS,T,1910-2150,WC7,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,31172,ENMA,OPTIMIZATION METHODS,T,1910-2150,VBCTR,36.7812814,-76.09626148,157,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,31173,ENMA,OPTIMIZATION METHODS,T,1910-2150,PNCTR,37.0620962,-76.414704,2240,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,31174,ENMA,OPTIMIZATION METHODS,T,1910-2150,TCCTR,36.868849,-76.417203,,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28128,ENMA,SYSTEMS ANALYSIS,R,1620-1900,ESB,36.88518087,-76.3051372,2101,"KEATING, CHARLES",CLAS,ENMA,GR,,,
201520,28129,ENMA,SYSTEMS ANALYSIS,R,1620-1900,WC2,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28130,ENMA,SYSTEMS ANALYSIS,R,1620-1900,WC5,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28131,ENMA,SYSTEMS ANALYSIS,R,1620-1900,WC7,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30829,ENMA,SYSTEMS ANALYSIS,R,1620-1900,PNCTR,37.0620962,-76.414704,TBA,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30830,ENMA,SYSTEMS ANALYSIS,R,1620-1900,TCCTR,36.868849,-76.417203,2203,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28215,ENMA,RISK ANALYSIS,M,1910-2150,WC2,36.88395373,-76.30403213,N/A,"GARVEY, PAUL",SYNC,ENMA,GR,,,
201520,28216,ENMA,RISK ANALYSIS,M,1910-2150,WC5,36.88395373,-76.30403213,N/A,"GARVEY, PAUL",SYNC,ENMA,GR,,,
201520,28217,ENMA,RISK ANALYSIS,M,1910-2150,WC7,36.88395373,-76.30403213,N/A,"GARVEY, PAUL",SYNC,ENMA,GR,,,
201520,28058,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,GORNT,36.8872468,-76.30397848,204,"KEATING, CHARLES",CLAS,ENMA,GR,,,
201520,28060,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,WC2,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28061,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,WC5,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28062,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,WC7,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30786,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,VBCTR,36.7812814,-76.09626148,159,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30790,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,PNCTR,37.0620962,-76.414704,2246,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30791,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,TCCTR,36.868849,-76.417203,2117,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28006,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,GORNT,36.8872468,-76.30397848,218,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28008,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,WC2,36.88395373,-76.30403213,N/A,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28009,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,WC5,36.88395373,-76.30403213,N/A,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28010,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,WC7,36.88395373,-76.30403213,N/A,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,31106,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,VBCTR,36.7812814,-76.09626148,161,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,31107,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,PNCTR,37.0620962,-76.414704,2241,"UNAL, RESIT",CLAS,ENMA,GR,,,
201520,31108,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,TCCTR,36.868849,-76.417203,2117,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28048,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,GORNT,36.8872468,-76.30397848,219,"GHEORGHE, ADRIAN",CLAS,ENMA,GR,,,
201520,28052,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,WC2,36.88395373,-76.30403213,N/A,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,28053,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,WC5,36.88395373,-76.30403213,N/A,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,28054,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,WC7,36.88395373,-76.30403213,N/A,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,30769,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,VBCTR,36.7812814,-76.09626148,147B,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,30770,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,PNCTR,37.0620962,-76.414704,2239,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,30771,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,TCCTR,36.868849,-76.417203,2206,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,28029,ENMA,OPTIMIZATION METHODS,T,1910-2150,GORNT,36.8872468,-76.30397848,218,"RABADI, GHAITH",CLAS,ENMA,GR,,,
201520,28044,ENMA,OPTIMIZATION METHODS,T,1910-2150,WC2,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28045,ENMA,OPTIMIZATION METHODS,T,1910-2150,WC5,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28046,ENMA,OPTIMIZATION METHODS,T,1910-2150,WC7,36.88395373,-76.30403213,N/A,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,31179,ENMA,OPTIMIZATION METHODS,T,1910-2150,PNCTR,37.0620962,-76.414704,2240,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,31180,ENMA,OPTIMIZATION METHODS,T,1910-2150,TCCTR,36.868849,-76.417203,,"RABADI, GHAITH",SYNC,ENMA,GR,,,
201520,28112,ENMA,METH ADV ENGINEERING PROJECTS,T,1620-1900,ESB,36.88518087,-76.3051372,2101,"COTTER, STEVEN",CLAS,ENMA,GR,,,
201520,28113,ENMA,METH ADV ENGINEERING PROJECTS,T,1620-1900,WEB2,36.88392057,-76.3040099,N/A,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,28114,ENMA,METH ADV ENGINEERING PROJECTS,T,1620-1900,WEB5,36.88392057,-76.3040099,N/A,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,28115,ENMA,METH ADV ENGINEERING PROJECTS,T,1620-1900,WEB7,36.88392057,-76.3040099,N/A,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,30823,ENMA,METH ADV ENGINEERING PROJECTS,T,1620-1900,PNCTR,37.0620962,-76.414704,TBA,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,30824,ENMA,METH ADV ENGINEERING PROJECTS,T,1620-1900,TCCTR,36.868849,-76.417203,2117,"COTTER, STEVEN",SYNC,ENMA,GR,,,
201520,28132,ENMA,SYSTEMS ANALYSIS,R,1620-1900,ESB,36.88518087,-76.3051372,2101,"KEATING, CHARLES",CLAS,ENMA,GR,,,
201520,28133,ENMA,SYSTEMS ANALYSIS,R,1620-1900,WC2,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28134,ENMA,SYSTEMS ANALYSIS,R,1620-1900,WC5,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28135,ENMA,SYSTEMS ANALYSIS,R,1620-1900,WC7,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30832,ENMA,SYSTEMS ANALYSIS,R,1620-1900,PNCTR,37.0620962,-76.414704,TBA,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30833,ENMA,SYSTEMS ANALYSIS,R,1620-1900,TCCTR,36.868849,-76.417203,2203,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28218,ENMA,RISK ANALYSIS,M,1910-2150,WC2,36.88395373,-76.30403213,N/A,"GARVEY, PAUL",SYNC,ENMA,GR,,,
201520,28220,ENMA,RISK ANALYSIS,M,1910-2150,WC5,36.88395373,-76.30403213,N/A,"GARVEY, PAUL",SYNC,ENMA,GR,,,
201520,28222,ENMA,RISK ANALYSIS,M,1910-2150,WC7,36.88395373,-76.30403213,N/A,"GARVEY, PAUL",SYNC,ENMA,GR,,,
201520,28059,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,GORNT,36.8872468,-76.30397848,204,"KEATING, CHARLES",CLAS,ENMA,GR,,,
201520,28063,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,WC2,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28064,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,WC5,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28065,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,WC7,36.88395373,-76.30403213,N/A,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30793,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,VBCTR,36.7812814,-76.09626148,159,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30794,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,PNCTR,37.0620962,-76.414704,2246,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,30795,ENMA,SYSTEMS OF SYSTEMS ENGINEERING,W,1910-2150,TCCTR,36.868849,-76.417203,2117,"KEATING, CHARLES",SYNC,ENMA,GR,,,
201520,28007,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,GORNT,36.8872468,-76.30397848,218,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28011,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,WC2,36.88395373,-76.30403213,N/A,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28012,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,WC5,36.88395373,-76.30403213,N/A,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28013,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,WC7,36.88395373,-76.30403213,N/A,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,31109,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,VBCTR,36.7812814,-76.09626148,161,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,31110,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,PNCTR,37.0620962,-76.414704,2239,"UNAL, RESIT",CLAS,ENMA,GR,,,
201520,31111,ENMA,ROBUST ENGINEERING DESIGN,M,1910-2150,TCCTR,36.868849,-76.417203,2117,"UNAL, RESIT",SYNC,ENMA,GR,,,
201520,28051,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,GORNT,36.8872468,-76.30397848,219,"GHEORGHE, ADRIAN",CLAS,ENMA,GR,,,
201520,28055,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,WC2,36.88395373,-76.30403213,N/A,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,28056,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,WC5,36.88395373,-76.30403213,N/A,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,28057,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,WC7,36.88395373,-76.30403213,N/A,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,30778,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,VBCTR,36.7812814,-76.09626148,147B,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,30779,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,PNCTR,37.0620962,-76.414704,2239,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,30781,ENMA,CMPLX SYSTS RISK/VLNRBLTY MGMT,W,1620-1900,TCCTR,36.868849,-76.417203,2206,"GHEORGHE, ADRIAN",SYNC,ENMA,GR,,,
201520,28273,ENTR,INTRO TO ENTREPRENEURSHIP,M,1500-1615,"Constant Hall, 1221, 49th street, Norfolk, VA 23529",36.8870765,-76.30533873,1052,"LANT, JAMES",CLAS,MGMT,UG,,,
201520,28273,ENTR,INTRO TO ENTREPRENEURSHIP,W,1500-1615,"Constant Hall, 1221, 49th street, Norfolk, VA 23529",36.8870765,-76.30533873,1052,"LANT, JAMES",CLAS,MGMT,UG,,,
201520,28274,ENTR,INTRO TO ENTREPRENEURSHIP,T,1620-1900,"Constant Hall, 1221, 49th street, Norfolk, VA 23529",36.8870765,-76.30533873,1042,"LANIVICH, STEPHEN",CLAS,MGMT,UG,,,
201520,31608,ENVH,IN ENVH:PRINCIPLES OF ENVH,R,1620-1900,HLTH,36.88591028,-76.30194001,2113,"BURGESS, GARY",CLAS,CEH,UG,,,
201520,21673,ENVH,WATER & WASTEWATER TECHNOLOGY,M,1620-1900,HLTH,36.88591028,-76.30194001,2113,"JENG, HUEIWANG ANNA",CLAS,CEH,UG,,,
201520,23665,ENVH,PRINCIPLES OF TOXICOLOGY,T,1620-1900,HLTH,36.88591028,-76.30194001,2113,"DELONG, AMY",CLAS,CEH,UG,,,
201520,29529,ENVH,PHYSICAL HAZARDS LABORATORY,R,1620-1900,HLTH,36.88591028,-76.30194001,1104,"SEE, JENNIFER",CLAS,CEH,UG,,,
201520,23008,ENVH,EPIDEMIOLOGY & BIOSTATISTICS,W,1620-1900,HLTH,36.88591028,-76.30194001,2110,"BLANDO, TARA",CLAS,CEH,UG,,,
201520,21572,ENVH,ENVIRON HEALTH SENIOR SEMINAR,F,1300-1350,HLTH,36.88591028,-76.30194001,2121,"BURGESS, GARY",CLAS,CEH,UG,,,
201520,23031,ENVH,WATER & WASTEWATER TECHNOLOGY,M,1620-1900,HLTH,36.88591028,-76.30194001,2113,"JENG, HUEIWANG ANNA",CLAS,CEH,GR,,,
201520,29530,ENVH,PHYSICAL HAZARDS LABORATORY,R,1620-1900,HLTH,36.88591028,-76.30194001,1104,"SEE, JENNIFER",CLAS,CEH,GR,,,
201520,28919,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,GORNT,36.8872468,-76.30397848,222,"BECKER, STEVEN",CLAS,CEH,GR,,,
201520,28920,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,WC2,36.88395373,-76.30403213,N/A,"BECKER, STEVEN",SYNC,CEH,GR,,,
201520,28921,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,WC5,36.88395373,-76.30403213,N/A,"BECKER, STEVEN",SYNC,CEH,GR,,,
201520,28922,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,WC7,36.88395373,-76.30403213,N/A,"BECKER, STEVEN",SYNC,CEH,GR,,,
201520,31160,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,VBCTR,36.7812814,-76.09626148,153,"BECKER, STEVEN",SYNC,CEH,GR,,,
201520,31161,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,PNCTR,37.0620962,-76.414704,2243,"BECKER, STEVEN",SYNC,CEH,GR,,,
201520,31162,ENVH,PRINC-ENVIRON HEALTH SCIENCE,T,1910-2150,TCCTR,36.868849,-76.417203,2215,"BECKER, STEVEN",SYNC,CEH,GR,,,
201520,28506,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,VBCTR,36.7812814,-76.09626148,158,"BLANDO, JAMES",CLAS,CEH,GR,,,
201520,28507,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,WC2,36.88395373,-76.30403213,N/A,"BLANDO, JAMES",SYNC,CEH,GR,,,
201520,28508,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,WC5,36.88395373,-76.30403213,N/A,"BLANDO, JAMES",SYNC,CEH,GR,,,
201520,28509,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,WC7,36.88395373,-76.30403213,N/A,"BLANDO, JAMES",SYNC,CEH,GR,,,
201520,31207,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,GORNT,36.8872468,-76.30397848,221,"BLANDO, JAMES",SYNC,CEH,GR,,,
201520,31209,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,PNCTR,37.0620962,-76.414704,,"BLANDO, JAMES",SYNC,CEH,GR,,,
201520,31211,ENVH,PRINCIPLES OF TOXICOLOGY,F,1910-2150,TCCTR,36.868849,-76.417203,2201,"BLANDO, JAMES",SYNC,CEH,GR,,,
201520,22390,ESL,UG BRIDGE READING & SPEAKING,T,1700-1900,TBA,36.88396348,-76.30395625,TBA,"KUMM, ANN",CLAS,IP,UG,,,
201520,22390,ESL,UG BRIDGE READING & SPEAKING,R,1700-1900,TBA,36.88396348,-76.30395625,TBA,"KUMM, ANN",CLAS,IP,UG,,,
201520,23145,ESL,UG BRIDGE READING & SPEAKING,T,1700-1900,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,1110,"HEMBREE, ADAM",CLAS,IP,UG,,,
201520,23145,ESL,UG BRIDGE READING & SPEAKING,R,1700-1900,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,1110,"HEMBREE, ADAM",CLAS,IP,UG,,,
201520,22389,ESL,UNDERGRADUATE BRIDGE WRITING,F,1400-1450,ED,36.88578156,-76.3033884,141,"MOULTON, KATHARINE",CLAS,IP,UG,,,
201520,22389,ESL,UNDERGRADUATE BRIDGE WRITING,M,1500-1550,BAL,36.88448578,-76.30352787,2057,"MOULTON, KATHARINE",CLAS,IP,UG,,,
201520,22389,ESL,UNDERGRADUATE BRIDGE WRITING,W,1500-1550,BAL,36.88448578,-76.30352787,2057,"MOULTON, KATHARINE",CLAS,IP,UG,,,
201520,22389,ESL,UNDERGRADUATE BRIDGE WRITING,F,1500-1550,BAL,36.88448578,-76.30352787,2057,"MOULTON, KATHARINE",CLAS,IP,UG,,,
201520,23147,ESL,UNDERGRADUATE BRIDGE WRITING,F,1500-1550,MGB,36.88433131,-76.30631737,129,"COATS, MARLA",CLAS,IP,UG,,,
201520,23147,ESL,UNDERGRADUATE BRIDGE WRITING,W,1400-1450,MGB,36.88433131,-76.30631737,129,"COATS, MARLA",CLAS,IP,UG,,,
201520,23147,ESL,UNDERGRADUATE BRIDGE WRITING,M,1400-1450,MGB,36.88433131,-76.30631737,129,"COATS, MARLA",CLAS,IP,UG,,,
201520,23147,ESL,UNDERGRADUATE BRIDGE WRITING,F,1400-1450,MGB,36.88433131,-76.30631737,129,"COATS, MARLA",CLAS,IP,UG,,,
201520,22738,EXSC,INTRO TO EXERCISE SCIENCE,M,1400-1450,SRC,36.88586737,-76.31118826,1002,"HILL, LAURA",CLAS,HMS,UG,,,
201520,22738,EXSC,INTRO TO EXERCISE SCIENCE,W,1400-1450,SRC,36.88586737,-76.31118826,1002,"HILL, LAURA",CLAS,HMS,UG,,,
201520,22738,EXSC,INTRO TO EXERCISE SCIENCE,F,1400-1450,SRC,36.88586737,-76.31118826,1002,"HILL, LAURA",CLAS,HMS,UG,,,
201520,27497,EXSC,INTRO TO EXERCISE SCIENCE,M,1000-1050,SRC,36.88586737,-76.31118826,1002,"HILL, LAURA",CLAS,HMS,UG,,,
201520,27497,EXSC,INTRO TO EXERCISE SCIENCE,W,1000-1050,SRC,36.88586737,-76.31118826,1002,"HILL, LAURA",CLAS,HMS,UG,,,
201520,27497,EXSC,INTRO TO EXERCISE SCIENCE,F,1000-1050,SRC,36.88586737,-76.31118826,1002,"HILL, LAURA",CLAS,HMS,UG,,,
201520,25613,EXSC,PREVENTION AND CARE-INJURIES,M,0800-0850,SRC,36.88586737,-76.31118826,1002,"WOLF, DONNA",CLAS,HMS,UG,,,
201520,25613,EXSC,PREVENTION AND CARE-INJURIES,W,0800-0850,SRC,36.88586737,-76.31118826,1002,"WOLF, DONNA",CLAS,HMS,UG,,,
201520,25613,EXSC,PREVENTION AND CARE-INJURIES,F,0800-0850,SRC,36.88586737,-76.31118826,1002,"WOLF, DONNA",CLAS,HMS,UG,,,
201520,25616,EXSC,PREVENTION AND CARE-INJURIES,M,1200-1250,SRC,36.88586737,-76.31118826,1002,"BURGESS, MOLLIE-JEAN",CLAS,HMS,UG,,,
